,kde_clusters,kde_clusters_at_cargo,graph_clusters,graph_clusters_at_cargo,potential_strength_r11_r11,potential_strength_cargo_r11,potential_strength_cargo_r11_avidity,kb_temperature_r11,iteration,output_path
2430,1.0,0.0,5,5,0.022857142857142857,0.011428571428571429,0.04,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00002236
2431,7.0,2.0,27,27,0.017142857142857144,0.011428571428571429,0.02857142857142857,0.0,50000,out/autophagy/explore_parameter_space_00001704
2432,1.0,0.0,6,6,0.005714285714285714,0.0,0.03428571428571429,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00000562
2433,1.0,0.0,15,15,0.02857142857142857,0.011428571428571429,0.03428571428571429,0.01,50000,out/autophagy/explore_parameter_space_00002743
2434,,,55,55,0.0,0.017142857142857144,0.03428571428571429,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00000246
2435,,,56,56,0.0,0.03428571428571429,0.04,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00000445
2436,,,19,19,0.005714285714285714,0.02857142857142857,0.04,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00000890
2437,2.0,1.0,7,7,0.017142857142857144,0.017142857142857144,0.005714285714285714,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00001738
2438,,,10,10,0.017142857142857144,0.0,0.005714285714285714,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00001546
2439,2.0,1.0,5,5,0.017142857142857144,0.011428571428571429,0.0,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00001669
2440,7.0,2.0,7,7,0.005714285714285714,0.022857142857142857,0.005714285714285714,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00000777
2441,5.0,1.0,13,13,0.011428571428571429,0.04,0.02857142857142857,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00001513
2442,,,48,48,0.0,0.03428571428571429,0.017142857142857144,0.01,50000,out/autophagy/explore_parameter_space_00000415
2443,1.0,0.0,3,3,0.022857142857142857,0.04,0.03428571428571429,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00002548
2444,6.0,2.0,35,35,0.005714285714285714,0.0,0.03428571428571429,0.0,50000,out/autophagy/explore_parameter_space_00000560
2445,,,22,22,0.005714285714285714,0.0,0.04,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00000572
2446,3.0,2.0,10,10,0.017142857142857144,0.0,0.0,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00001540
2447,8.0,4.0,17,17,0.005714285714285714,0.02857142857142857,0.017142857142857144,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00000859
2448,1.0,0.0,25,25,0.017142857142857144,0.0,0.02857142857142857,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00001582
2449,7.0,2.0,28,28,0.022857142857142857,0.017142857142857144,0.005714285714285714,0.0,50000,out/autophagy/explore_parameter_space_00002248
2450,2.0,0.0,6,6,0.022857142857142857,0.04,0.017142857142857144,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00002524
2451,8.0,2.0,32,32,0.02857142857142857,0.03428571428571429,0.022857142857142857,0.0,50000,out/autophagy/explore_parameter_space_00002976
2452,2.0,1.0,10,10,0.017142857142857144,0.005714285714285714,0.017142857142857144,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00001627
2453,,,44,44,0.0,0.0,0.03428571428571429,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00000054
2454,2.0,1.0,2,2,0.017142857142857144,0.005714285714285714,0.022857142857142857,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00001634
2455,4.0,1.0,6,6,0.017142857142857144,0.0,0.0,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00001541
2456,1.0,0.0,7,7,0.017142857142857144,0.02857142857142857,0.022857142857142857,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00001893
2457,,,10,10,0.02857142857142857,0.011428571428571429,0.02857142857142857,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00002731
2458,6.0,2.0,8,8,0.005714285714285714,0.0,0.0,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00000513
2459,,,111,111,0.0,0.0,0.005714285714285714,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00000009
2460,3.0,2.0,11,11,0.022857142857142857,0.0,0.017142857142857144,0.01,50000,out/autophagy/explore_parameter_space_00002079
2461,,,24,24,0.02857142857142857,0.005714285714285714,0.005714285714285714,0.0,50000,out/autophagy/explore_parameter_space_00002632
2462,6.0,2.0,26,26,0.022857142857142857,0.022857142857142857,0.017142857142857144,0.0,50000,out/autophagy/explore_parameter_space_00002328
2463,,,58,58,0.0,0.022857142857142857,0.022857142857142857,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00000293
2464,5.0,3.0,10,10,0.005714285714285714,0.03428571428571429,0.017142857142857144,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00000922
2465,6.0,2.0,34,34,0.005714285714285714,0.0,0.022857142857142857,0.0,50000,out/autophagy/explore_parameter_space_00000544
2466,1.0,0.0,7,7,0.011428571428571429,0.03428571428571429,0.005714285714285714,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00001418
2467,3.0,2.0,6,6,0.022857142857142857,0.0,0.005714285714285714,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00002062
2468,,,98,98,0.005714285714285714,0.0,0.011428571428571429,0.01,50000,out/autophagy/explore_parameter_space_00000535
2469,2.0,1.0,12,12,0.017142857142857144,0.02857142857142857,0.011428571428571429,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00001878
2470,2.0,1.0,6,6,0.017142857142857144,0.02857142857142857,0.02857142857142857,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00001900
2471,6.0,1.0,126,126,0.0,0.0,0.0,0.01,50000,out/autophagy/explore_parameter_space_00000007
2472,,,7,7,0.011428571428571429,0.03428571428571429,0.022857142857142857,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00001446
2473,,,18,18,0.005714285714285714,0.011428571428571429,0.04,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00000698
2474,3.0,2.0,6,6,0.011428571428571429,0.02857142857142857,0.03428571428571429,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00001397
2475,1.0,0.0,3,3,0.02857142857142857,0.02857142857142857,0.04,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00002940
2476,,,19,19,0.005714285714285714,0.011428571428571429,0.022857142857142857,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00000676
2477,3.0,2.0,5,5,0.017142857142857144,0.02857142857142857,0.011428571428571429,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00001874
2478,,,14,14,0.022857142857142857,0.04,0.005714285714285714,0.01,50000,out/autophagy/explore_parameter_space_00002511
2479,1.0,0.0,17,17,0.017142857142857144,0.011428571428571429,0.02857142857142857,0.01,50000,out/autophagy/explore_parameter_space_00001711
2480,4.0,2.0,8,8,0.022857142857142857,0.0,0.02857142857142857,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00002089
2481,1.0,0.0,14,14,0.022857142857142857,0.017142857142857144,0.017142857142857144,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00002268
2482,6.0,2.0,9,9,0.011428571428571429,0.011428571428571429,0.02857142857142857,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00001193
2483,14.0,13.0,13,13,0.005714285714285714,0.022857142857142857,0.03428571428571429,0.01,50000,out/autophagy/explore_parameter_space_00000823
2484,4.0,2.0,9,9,0.022857142857142857,0.011428571428571429,0.02857142857142857,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00002218
2485,1.0,0.0,12,12,0.017142857142857144,0.017142857142857144,0.0,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00001733
2486,1.0,0.0,8,8,0.011428571428571429,0.02857142857142857,0.0,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00001347
2487,5.0,2.0,10,10,0.02857142857142857,0.022857142857142857,0.0,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00002817
2488,5.0,2.0,11,11,0.005714285714285714,0.011428571428571429,0.005714285714285714,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00000649
2489,2.0,1.0,8,8,0.022857142857142857,0.011428571428571429,0.005714285714285714,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00002190
2490,2.0,1.0,5,5,0.02857142857142857,0.0,0.017142857142857144,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00002589
2491,2.0,1.0,90,90,0.0,0.017142857142857144,0.03428571428571429,0.0,50000,out/autophagy/explore_parameter_space_00000240
2492,1.0,0.0,8,8,0.005714285714285714,0.011428571428571429,0.0,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00000642
2493,,,115,115,0.0,0.022857142857142857,0.03428571428571429,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00000306
2494,1.0,0.0,8,8,0.011428571428571429,0.011428571428571429,0.011428571428571429,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00001171
2495,4.0,2.0,37,37,0.005714285714285714,0.0,0.02857142857142857,0.0,50000,out/autophagy/explore_parameter_space_00000552
2496,4.0,2.0,10,10,0.022857142857142857,0.04,0.022857142857142857,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00002530
2497,6.0,2.0,10,10,0.005714285714285714,0.03428571428571429,0.022857142857142857,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00000929
2498,,,85,85,0.0,0.02857142857142857,0.022857142857142857,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00000355
2499,4.0,1.0,89,89,0.0,0.011428571428571429,0.022857142857142857,0.0,50000,out/autophagy/explore_parameter_space_00000160
2500,,,43,43,0.0,0.02857142857142857,0.03428571428571429,0.01,50000,out/autophagy/explore_parameter_space_00000375
2501,,,92,92,0.0,0.022857142857142857,0.0,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00000257
2502,,,5,5,0.022857142857142857,0.02857142857142857,0.0,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00002371
2503,,,98,98,0.0,0.0,0.03428571428571429,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00000049
2504,,,34,34,0.0,0.011428571428571429,0.0,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00000134
2505,1.0,0.0,19,19,0.017142857142857144,0.005714285714285714,0.022857142857142857,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00001637
2506,8.0,2.0,19,19,0.022857142857142857,0.04,0.02857142857142857,0.0,50000,out/autophagy/explore_parameter_space_00002536
2507,1.0,0.0,13,13,0.02857142857142857,0.011428571428571429,0.04,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00002748
2508,,,14,14,0.017142857142857144,0.02857142857142857,0.011428571428571429,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00001876
2509,,,8,8,0.017142857142857144,0.02857142857142857,0.03428571428571429,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00001908
2510,4.0,3.0,10,10,0.017142857142857144,0.005714285714285714,0.04,0.01,50000,out/autophagy/explore_parameter_space_00001663
2511,2.0,1.0,4,4,0.02857142857142857,0.017142857142857144,0.011428571428571429,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00002772
2512,,,83,83,0.0,0.022857142857142857,0.022857142857142857,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00000291
2513,,,6,6,0.02857142857142857,0.017142857142857144,0.04,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00002814
2514,,,100,100,0.0,0.03428571428571429,0.017142857142857144,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00000410
2515,3.0,2.0,8,8,0.02857142857142857,0.011428571428571429,0.04,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00002746
2516,6.0,2.0,34,34,0.005714285714285714,0.04,0.02857142857142857,0.0,50000,out/autophagy/explore_parameter_space_00001000
2517,3.0,2.0,3,3,0.02857142857142857,0.017142857142857144,0.0,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00002754
2518,5.0,2.0,34,34,0.02857142857142857,0.005714285714285714,0.011428571428571429,0.0,50000,out/autophagy/explore_parameter_space_00002640
2519,5.0,2.0,7,7,0.011428571428571429,0.02857142857142857,0.011428571428571429,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00001361
2520,,,80,80,0.0,0.02857142857142857,0.0,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00000323
2521,2.0,1.0,5,5,0.02857142857142857,0.0,0.017142857142857144,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00002590
2522,,,66,66,0.0,0.011428571428571429,0.02857142857142857,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00000172
2523,12.0,1.0,134,134,0.005714285714285714,0.0,0.005714285714285714,0.01,50000,out/autophagy/explore_parameter_space_00000527
2524,6.0,2.0,20,20,0.017142857142857144,0.017142857142857144,0.04,0.0,50000,out/autophagy/explore_parameter_space_00001784
2525,6.0,2.0,24,24,0.017142857142857144,0.02857142857142857,0.022857142857142857,0.0,50000,out/autophagy/explore_parameter_space_00001888
2526,4.0,2.0,6,6,0.02857142857142857,0.011428571428571429,0.022857142857142857,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00002722
2527,3.0,2.0,8,8,0.02857142857142857,0.011428571428571429,0.017142857142857144,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00002714
2528,1.0,0.0,21,21,0.017142857142857144,0.017142857142857144,0.017142857142857144,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00001757
2529,1.0,0.0,20,20,0.022857142857142857,0.0,0.04,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00002108
2530,,,25,25,0.005714285714285714,0.022857142857142857,0.011428571428571429,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00000788
2531,,,7,7,0.011428571428571429,0.022857142857142857,0.02857142857142857,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00001325
2532,,,105,105,0.0,0.0,0.022857142857142857,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00000033
2533,4.0,2.0,26,26,0.011428571428571429,0.03428571428571429,0.017142857142857144,0.0,50000,out/autophagy/explore_parameter_space_00001432
2534,2.0,1.0,9,9,0.02857142857142857,0.022857142857142857,0.022857142857142857,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00002851
2535,1.0,0.0,12,12,0.011428571428571429,0.03428571428571429,0.0,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00001413
2536,1.0,0.0,21,21,0.017142857142857144,0.0,0.03428571428571429,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00001590
2537,,,6,6,0.022857142857142857,0.04,0.03428571428571429,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00002547
2538,,,8,8,0.02857142857142857,0.011428571428571429,0.011428571428571429,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00002709
2539,2.0,1.0,7,7,0.011428571428571429,0.022857142857142857,0.02857142857142857,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00001323
2540,2.0,0.0,6,6,0.017142857142857144,0.03428571428571429,0.02857142857142857,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00001964
2541,1.0,0.0,4,4,0.02857142857142857,0.022857142857142857,0.03428571428571429,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00002867
2542,3.0,2.0,14,14,0.011428571428571429,0.0,0.022857142857142857,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00001058
2543,,,28,28,0.005714285714285714,0.04,0.005714285714285714,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00000972
2544,,,109,109,0.0,0.011428571428571429,0.017142857142857144,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00000154
2545,2.0,1.0,22,22,0.022857142857142857,0.02857142857142857,0.005714285714285714,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00002381
2546,3.0,1.0,6,6,0.005714285714285714,0.0,0.005714285714285714,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00000522
2547,2.0,1.0,13,13,0.02857142857142857,0.011428571428571429,0.011428571428571429,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00002710
2548,3.0,1.0,7,7,0.011428571428571429,0.03428571428571429,0.022857142857142857,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00001442
2549,3.0,2.0,5,5,0.022857142857142857,0.022857142857142857,0.017142857142857144,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00002330
2550,1.0,0.0,13,13,0.011428571428571429,0.02857142857142857,0.005714285714285714,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00001355
2551,1.0,0.0,12,12,0.022857142857142857,0.04,0.0,0.01,50000,out/autophagy/explore_parameter_space_00002503
2552,1.0,0.0,24,24,0.022857142857142857,0.011428571428571429,0.011428571428571429,0.01,50000,out/autophagy/explore_parameter_space_00002199
2553,2.0,1.0,5,5,0.011428571428571429,0.0,0.0,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00001027
2554,,,57,57,0.0,0.022857142857142857,0.017142857142857144,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00000285
2555,2.0,0.0,31,31,0.017142857142857144,0.011428571428571429,0.005714285714285714,0.01,50000,out/autophagy/explore_parameter_space_00001679
2556,6.0,1.0,91,91,0.0,0.017142857142857144,0.02857142857142857,0.0,50000,out/autophagy/explore_parameter_space_00000232
2557,23.0,22.0,17,17,0.005714285714285714,0.03428571428571429,0.02857142857142857,0.01,50000,out/autophagy/explore_parameter_space_00000943
2558,7.0,6.0,17,17,0.011428571428571429,0.005714285714285714,0.03428571428571429,0.01,50000,out/autophagy/explore_parameter_space_00001143
2559,,,68,68,0.0,0.0,0.011428571428571429,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00000020
2560,,,9,9,0.005714285714285714,0.022857142857142857,0.02857142857142857,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00000810
2561,3.0,2.0,7,7,0.011428571428571429,0.017142857142857144,0.005714285714285714,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00001226
2562,1.0,0.0,10,10,0.017142857142857144,0.04,0.011428571428571429,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00002003
2563,42.0,3.0,111,111,0.0,0.022857142857142857,0.005714285714285714,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00000265
2564,1.0,0.0,20,20,0.017142857142857144,0.03428571428571429,0.0,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00001924
2565,,,51,51,0.0,0.022857142857142857,0.02857142857142857,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00000301
2566,,,9,9,0.02857142857142857,0.02857142857142857,0.04,0.01,50000,out/autophagy/explore_parameter_space_00002943
2567,4.0,2.0,8,8,0.02857142857142857,0.03428571428571429,0.005714285714285714,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00002953
2568,5.0,0.0,25,25,0.011428571428571429,0.0,0.022857142857142857,0.01,50000,out/autophagy/explore_parameter_space_00001063
2569,4.0,2.0,7,7,0.022857142857142857,0.0,0.005714285714285714,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00002059
2570,4.0,2.0,5,5,0.011428571428571429,0.017142857142857144,0.022857142857142857,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00001249
2571,,,19,19,0.005714285714285714,0.022857142857142857,0.017142857142857144,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00000796
2572,5.0,2.0,10,10,0.022857142857142857,0.011428571428571429,0.04,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00002234
2573,1.0,0.0,11,11,0.005714285714285714,0.011428571428571429,0.0,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00000643
2574,,,9,9,0.011428571428571429,0.017142857142857144,0.02857142857142857,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00001262
2575,,,108,108,0.0,0.022857142857142857,0.0,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00000258
2576,5.0,2.0,13,13,0.011428571428571429,0.0,0.0,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00001029
2577,3.0,2.0,10,10,0.005714285714285714,0.04,0.0,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00000962
2578,3.0,2.0,7,7,0.017142857142857144,0.04,0.011428571428571429,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00002002
2579,,,16,16,0.011428571428571429,0.005714285714285714,0.03428571428571429,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00001142
2580,2.0,1.0,5,5,0.017142857142857144,0.03428571428571429,0.017142857142857144,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00001946
2581,,,10,10,0.02857142857142857,0.0,0.03428571428571429,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00002614
2582,3.0,0.0,9,9,0.005714285714285714,0.0,0.022857142857142857,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00000548
2583,7.0,2.0,13,13,0.011428571428571429,0.017142857142857144,0.017142857142857144,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00001241
2584,,,59,59,0.005714285714285714,0.0,0.011428571428571429,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00000534
2585,9.0,6.0,20,20,0.005714285714285714,0.04,0.017142857142857144,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00000986
2586,5.0,2.0,10,10,0.011428571428571429,0.022857142857142857,0.017142857142857144,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00001305
2587,,,20,20,0.005714285714285714,0.03428571428571429,0.011428571428571429,0.01,50000,out/autophagy/explore_parameter_space_00000919
2588,9.0,5.0,24,24,0.005714285714285714,0.02857142857142857,0.03428571428571429,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00000883
2589,6.0,2.0,15,15,0.011428571428571429,0.04,0.04,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00001529
2590,2.0,1.0,7,7,0.017142857142857144,0.017142857142857144,0.04,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00001786
2591,,,5,5,0.011428571428571429,0.04,0.017142857142857144,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00001500
2592,6.0,1.0,22,22,0.005714285714285714,0.0,0.017142857142857144,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00000541
2593,1.0,0.0,9,9,0.022857142857142857,0.02857142857142857,0.017142857142857144,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00002396
2594,4.0,1.0,6,6,0.022857142857142857,0.017142857142857144,0.022857142857142857,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00002274
2595,2.0,1.0,4,4,0.02857142857142857,0.0,0.017142857142857144,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00002586
2596,9.0,5.0,7,7,0.005714285714285714,0.04,0.04,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00001022
2597,2.0,1.0,8,8,0.017142857142857144,0.04,0.005714285714285714,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00001994
2598,8.0,1.0,97,97,0.0,0.0,0.0,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00000001
2599,6.0,2.0,25,25,0.011428571428571429,0.022857142857142857,0.022857142857142857,0.0,50000,out/autophagy/explore_parameter_space_00001312
2600,6.0,2.0,31,31,0.011428571428571429,0.011428571428571429,0.017142857142857144,0.0,50000,out/autophagy/explore_parameter_space_00001176
2601,,,3,3,0.011428571428571429,0.017142857142857144,0.03428571428571429,0.01,50000,out/autophagy/explore_parameter_space_00001271
2602,,,9,9,0.02857142857142857,0.022857142857142857,0.04,0.01,50000,out/autophagy/explore_parameter_space_00002879
2603,7.0,2.0,13,13,0.011428571428571429,0.005714285714285714,0.005714285714285714,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00001097
2604,,,21,21,0.005714285714285714,0.017142857142857144,0.011428571428571429,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00000724
2605,2.0,1.0,14,14,0.017142857142857144,0.011428571428571429,0.02857142857142857,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00001708
2606,3.0,2.0,12,12,0.011428571428571429,0.03428571428571429,0.005714285714285714,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00001420
2607,,,104,104,0.0,0.03428571428571429,0.022857142857142857,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00000418
2608,,,20,20,0.022857142857142857,0.022857142857142857,0.005714285714285714,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00002318
2609,5.0,2.0,25,25,0.017142857142857144,0.0,0.03428571428571429,0.0,50000,out/autophagy/explore_parameter_space_00001584
2610,3.0,2.0,10,10,0.011428571428571429,0.011428571428571429,0.03428571428571429,0.01,50000,out/autophagy/explore_parameter_space_00001207
2611,5.0,2.0,27,27,0.02857142857142857,0.0,0.0,0.0,50000,out/autophagy/explore_parameter_space_00002560
2612,2.0,1.0,4,4,0.02857142857142857,0.0,0.0,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00002564
2613,1.0,0.0,18,18,0.022857142857142857,0.005714285714285714,0.03428571428571429,0.01,50000,out/autophagy/explore_parameter_space_00002167
2614,,,21,21,0.005714285714285714,0.02857142857142857,0.011428571428571429,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00000853
2615,4.0,2.0,6,6,0.011428571428571429,0.022857142857142857,0.005714285714285714,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00001289
2616,3.0,2.0,4,4,0.017142857142857144,0.03428571428571429,0.03428571428571429,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00001971
2617,1.0,0.0,2,2,0.017142857142857144,0.02857142857142857,0.03428571428571429,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00001910
2618,2.0,1.0,3,3,0.022857142857142857,0.005714285714285714,0.0,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00002115
2619,1.0,0.0,3,3,0.011428571428571429,0.022857142857142857,0.022857142857142857,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00001315
2620,7.0,2.0,25,25,0.022857142857142857,0.022857142857142857,0.022857142857142857,0.0,50000,out/autophagy/explore_parameter_space_00002336
2621,6.0,2.0,16,16,0.011428571428571429,0.005714285714285714,0.04,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00001145
2622,8.0,5.0,9,9,0.005714285714285714,0.02857142857142857,0.04,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00000889
2623,,,86,86,0.0,0.017142857142857144,0.0,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00000195
2624,1.0,0.0,20,20,0.011428571428571429,0.011428571428571429,0.005714285714285714,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00001166
2625,,,65,65,0.0,0.04,0.03428571428571429,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00000501
2626,3.0,2.0,6,6,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00002925
2627,6.0,2.0,8,8,0.017142857142857144,0.017142857142857144,0.005714285714285714,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00001737
2628,,,100,100,0.0,0.04,0.005714285714285714,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00000457
2629,3.0,2.0,13,13,0.017142857142857144,0.0,0.005714285714285714,0.01,50000,out/autophagy/explore_parameter_space_00001551
2630,,,18,18,0.005714285714285714,0.005714285714285714,0.04,0.01,50000,out/autophagy/explore_parameter_space_00000639
2631,,,105,105,0.0,0.02857142857142857,0.005714285714285714,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00000330
2632,39.0,8.0,109,109,0.0,0.017142857142857144,0.017142857142857144,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00000217
2633,5.0,2.0,10,10,0.005714285714285714,0.02857142857142857,0.011428571428571429,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00000849
2634,4.0,2.0,9,9,0.02857142857142857,0.022857142857142857,0.02857142857142857,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00002857
